Sentence,Label
the concept enabl a commerci afford way to manufactur highqual tco coat glass for the solar industri .,1
the goal is to secur the compani s profit and competit .,0
the new polici wa also aim at make the compani more profit and competit .,1
the purpos of thi action is to ensur compani s cost effect thi year and in the near futur .,1
"thi locat make the mall a conveni place to shop for consum from three larg residenti area nearbi jaroszowka , wysockiego and zgodi .",1
"tieto offer aktia a good foundat and the requir support servic for implement the updat project , say juha volotinen , respons for aktia s web servic .",1
"we are glad that our long cooper with sodra continu , comment stiggoran sandberg , affecto s area manag for baltic oper .",1
"line stone sale were also good in the earli autumn , and order book are strong to the end of the year .",1
"thi vessel order will help aspo secur the longterm competit of it fleet , both in term of technolog and price .",1
15 decemb 2010 finnishgerman telecom equip maker nokia siemen network said today it won a contract to upgrad the radio network of homebas telecommun compani elisa oyj hel eli1v .,1
finnish kci konecran ha been award an order for four hot metal ladl crane by indian steel produc bhushan steel strip to be deliv in 2007 .,1
finnish raut precis ha won larg glass batch plant and mortar plant order from mexico and the us .,1
"vaahto pulp paper , of finnish vaahto group , ha been award an order to renov finnishswedish forest industri compani stora enso s paperboard machin at the ingeroi board mill in finland .",1
"combin the two produc will creat a strong eubas fertil industri capabl of meet global competit , they ad .",1
"finnish it solut provid affecto oyj said today that it ha won a frame contract , valu at some eur2m , to implement the next phase of it insur applic for south african mutual feder insur compani limit mf .",1
helsinki afx kci konecran said it ha won an order for four hot metal ladl crane from indian steel produc bhushan steel and strip ltd. .,1
helsinki afx outokumpu said it technolog unit ha won a 28 mln eur contract from bosniaherzegovina s aluminij dd mostar to upgrad an anod plant .,1
"hk ruokatalo now account for about 50 % of poultri sale in finland , and profit is at a good level .",1
"howev , the bottomlin result improv thank to posit financi item .",1
"kesko agro lietuva , the agricultur machineri and grain trader and anoth member of the kesko group , boost it sale by 42.9 percent to 13.4 million euro , vat inclus .",1
"lee man paper and metso have a long and prosper cooper , a good exampl of which are the changshu and hongmei kraftlin machin deliv earlier .",1
"london s lead share today jump almost 100 point , or 1.7 % , as the market open .",1
metso said it ha won an order worth around 40 mln eur to suppli a kraftlin board machin to china s lee man paper co. .,1
"mika stahlberg , vp fsecur lab , said , we are excit and proud that fsecur ha been recogn by avcompar as the product of the year .",1
"the ministri of water in tanzania ha award poyri a water and sanit engin assign for the rehabilit and extens of water suppli and sanit infrastructur in bukoba and musoma , situat at lake victoria in northern tanzania .",1
the polici wa also aim at make the compani more profit and competit .,1
"the three year turnaround program is expect to ensur salomon s futur competit , the compani said .",1
"we are veri pleas with the fine cooper between the two countri in recent time , he said .",1
"finland s lead metal group outokumpu said it fourthquart net profit more than tripl on the back of strong global demand for stainless steel , soar base metal price and proce from the sale of it technolog unit .",1
"nest oil corpor is a refin and market compani concentr on clean , highqual traffic fuel .",0
"aug. 31 , 2009 gawker media deliv by newstex if you love fish video game but felt that there just wa nt enough wacki involv , then activis s nasdaq atvi rapala we fish might just catch your eye with it familyfun hook .",0
"the compani ha the poser , who want to impress peopl with the latest handset .",0
"we are delight to announc our support for intel base handheld platform , the capabl of which have made our develop easier and faster .",1
"accord to boss , the present cooper is benefici to all parti , howev .",1
finnish insur compani fennia and kesko group are end their loyal custom cooper .,-1
accord to an post by the world intellectu properti organ the present invent relat to hydrocarbon and particularli to the manufactur of hydrocarbon compon suitabl as aviat fuel or jet fuel and as blend stock for aviat fuel .,0
and that s exactli what happen on a recent weekday when an east haven baker wa brought in to remind resid about the easter tradit of make wheat and rice pie .,0
ani invest or invest activ to which thi commun relat is onli avail to relev person and will be engag in onli with relev person .,0
"efor s presenc here also open up new and interest develop opportun for our student , the dean of the faculti of electron , commun and autom at tkk said .",1
"fortum need a clear signal of commit from the govern that the permit is avail befor the compani will start the next round , kuula say .",0
"mr. mika korpinen , apac vice presid for comptel conclud comptel is onc again demonstr the import of provid reliabl deliveri and enabl timetomarket .",0
"music is provid by all major intern and region label includ univers music group , soni music entertain , warner music , emi music , rotana , mazzika , melodi music , platinum record , and lead content aggreg the orchard , as well as thousand of independ label .",0
